"Code","Item","Group","Region_Number","Region_Name","State_Name","Y1980","Y1981","Y1982","Y1983","Y1984","Y1985","Y1986","Y1987","Y1988","Y1989","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Average_Annual_Percent_Growth"
"5","Dental Services (Millions of Dollars)","Region","2","Mideast","","2498.865","2880.724","3073.235","3351.155","3790.033","4028.265","4183.442","4833.361","5256.693","5551.684","6083.677","6285.094","6968.655","7113.756","7520.737","8014.862","8265.281","8736.181","8891.023","9485.079","10053.881","11097.411","12171.803","12577.219","13451.262","14211.886","15014.942","15753.667","16332.138","16272.534","6.7"
"5","Dental Services (Millions of Dollars)","State","2","Mideast","Delaware","34.785","40.541","44.482","42.483","48.168","59.446","69.65","70.98","76.768","88.573","82.228","89.665","106.769","109.31","116.982","129.469","148.625","147.267","144.344","169.962","193.898","208.922","228.678","241.641","263.693","270.856","278.599","299.434","326.704","324.039","8"
"5","Dental Services (Millions of Dollars)","State","2","Mideast","District of Columbia","41.989","49.388","53.086","52.68","62.207","73.818","70.255","82.614","85.774","87.71","99.607","101.624","116.45","118.643","126.407","136.246","136.486","140.528","135.91","153.291","157.969","155.751","185.001","185.394","197.379","208.515","239.309","248.51","279.892","277.695","6.7"
"5","Dental Services (Millions of Dollars)","State","2","Mideast","Maryland","241.748","280.289","301.814","331.592","374.669","395.105","430.581","495.682","541.13","576.189","625.994","693.386","743.38","766.568","815.457","877.442","926.231","986.082","942.427","1036.625","1132.208","1243.462","1391.491","1446.837","1562.943","1676.937","1776.004","1914.017","1947.491","1957.225","7.5"
"5","Dental Services (Millions of Dollars)","State","2","Mideast","New Jersey","491.812","568.468","616.132","693.723","804.506","894.951","862.881","1012.135","1103.395","1153.115","1261.611","1276.12","1476.057","1462.006","1553.425","1705.806","1804.134","1866.624","2036.692","2034.091","2131.263","2347.366","2601.399","2608.933","2853.209","3004.165","3229.877","3362.243","3493.713","3432.849","6.9"
"5","Dental Services (Millions of Dollars)","State","2","Mideast","New York","1081.628","1233.004","1285.098","1412.234","1595.59","1642.662","1716.758","2037","2222.565","2322.924","2495.887","2573.438","2887.792","2954.282","3006.415","3248.884","3286.683","3483.638","3594.523","3832.785","3997.787","4493.277","4900.779","5093.387","5378.182","5694.905","6054.502","6345.733","6558.428","6508.509","6.4"
"5","Dental Services (Millions of Dollars)","State","2","Mideast","Pennsylvania","606.903","709.034","772.623","818.443","904.893","962.283","1033.317","1134.95","1227.062","1323.173","1518.35","1550.862","1638.207","1702.946","1902.052","1917.015","1963.121","2112.043","2037.127","2258.325","2440.755","2648.634","2864.454","3001.028","3195.857","3356.508","3436.651","3583.73","3725.911","3772.218","6.5"
"5","Dental Services (Millions of Dollars)","Region","3","Great Lakes","","2478.144","2896.215","3038.136","3217.155","3355.624","3682.238","3968.349","4228.06","4478.072","4813.057","5067.761","5315.854","5922.86","6174.869","6567.465","7096.718","7521.773","7923.536","8375.882","8957.475","9909.755","10836.447","11598.704","11848.018","12625.367","13300.534","13810.459","14457.412","14852.01","14749.562","6.3"
"5","Dental Services (Millions of Dollars)","State","3","Great Lakes","Illinois","662.281","766.669","790.606","846.539","879.56","960.748","1036.901","1101.543","1187.012","1294.274","1382.311","1413.934","1574.902","1656.103","1766.682","1894.339","1981.923","2104.493","2227.485","2349.55","2579.386","2910.468","3068.756","3182.741","3347.508","3558.515","3700.197","3928.538","4081.945","4038.989","6.4"
"5","Dental Services (Millions of Dollars)","State","3","Great Lakes","Indiana","258.345","303.718","321.141","338.596","370.639","415.225","428.54","463.68","499.127","532.411","543.736","569.139","667.494","694.949","739.55","821.285","877.397","934.696","999.158","1104.35","1207.71","1328.912","1453.804","1499.982","1603.526","1704.75","1757.037","1866.113","1865.414","1844.489","7"
"5","Dental Services (Millions of Dollars)","State","3","Great Lakes","Michigan","682.484","800.348","828.364","876.92","900.285","994.073","1066.53","1129.511","1178.994","1268.289","1335.36","1387.218","1537.709","1596.458","1688.684","1799.145","1910.832","2029.352","2063.561","2215.221","2427.533","2713.677","2836.318","2854.835","3084.969","3187.093","3314.897","3399.67","3466.631","3396.455","5.7"
"5","Dental Services (Millions of Dollars)","State","3","Great Lakes","Ohio","569.06","664.079","716.92","765.741","792.313","855.459","949.604","1016.824","1073.595","1130.119","1189.647","1262.426","1394.044","1445.554","1527.984","1640.719","1754.636","1841.346","1977.532","2087.937","2249.834","2454.216","2706.455","2651.267","2883.513","3064.836","3147.4","3261.915","3373.989","3376.24","6.3"
"5","Dental Services (Millions of Dollars)","State","3","Great Lakes","Wisconsin","305.973","361.401","381.105","389.36","412.827","456.733","486.774","516.503","539.343","587.963","616.708","683.137","748.711","781.804","844.564","941.23","996.985","1013.649","1108.145","1200.417","1445.292","1429.173","1533.371","1659.193","1705.851","1785.34","1890.928","2001.176","2064.031","2093.389","6.9"
"5","Dental Services (Millions of Dollars)","Region","4","Plains","","918.307","1081.717","1144.232","1243.699","1298.123","1391.134","1462.003","1618.991","1730.974","1870.133","1976.429","2062.622","2312.535","2389.712","2560.395","2797.299","2913.043","3154.044","3425.308","3641.297","3944.751","4327.244","4731.564","4892.737","5327.983","5557.082","5820.921","6254.04","6354.712","6438.518","6.9"
"5","Dental Services (Millions of Dollars)","State","4","Plains","Iowa","150.003","175.424","184.793","189.724","193.084","209.784","217.954","229.501","247.461","257.241","274.718","301.741","333.986","344.114","359.737","387.626","404.997","445.964","457.023","473.246","524.735","579.481","628.197","641.516","697.031","726.654","783.357","817.316","840.692","869.37","6.2"
"5","Dental Services (Millions of Dollars)","State","4","Plains","Kansas","124.108","149.697","154.995","162.593","180.425","200.376","202.205","222.691","240.345","258.845","270.604","289.612","319.183","343.151","358.528","393.263","416.03","443.706","479.103","521.05","555.112","601.327","641.386","667.595","706.768","731.05","770.635","849.262","894.788","908.732","7.1"
"5","Dental Services (Millions of Dollars)","State","4","Plains","Minnesota","274.66","327.244","344.015","379.468","403.027","425.589","438.991","498.316","540.821","594.287","630.503","625.17","716.107","723.656","777.591","840.184","883.915","976.05","1083.778","1142.952","1253.061","1358.029","1526.396","1613.994","1792.861","1888.647","1998.763","2132.477","2098.553","2101.005","7.3"
"5","Dental Services (Millions of Dollars)","State","4","Plains","Missouri","230.56","265.265","283.202","307.934","320.4","352.11","389.009","428.184","452.841","488.551","512.077","537.441","593.597","614.369","666.987","715.105","758.498","811.304","892.928","943.67","1008.322","1134.031","1219.739","1231.591","1339.429","1377.958","1400.971","1507.5","1528.85","1532.878","6.8"
"5","Dental Services (Millions of Dollars)","State","4","Plains","Nebraska","79.694","92.959","98.563","116.915","110.753","112.549","117.3","132.48","135.585","149.006","158.751","173.816","193.244","196.237","218.463","261.607","247.101","261.4","274.139","303.706","323.267","353.314","378","387.186","414.325","432.398","452.739","482.639","492.341","503.303","6.6"
"5","Dental Services (Millions of Dollars)","State","4","Plains","North Dakota","31.09","37.251","41.157","46.725","48.13","45.591","50.645","53.373","56.582","60.588","63.331","65.334","73.634","77.909","87.317","96.164","96.59","102.282","116.684","127.008","133.29","142.782","160.752","165.411","184.24","191.56","200.22","218.574","236.069","245.227","7.4"
"5","Dental Services (Millions of Dollars)","State","4","Plains","South Dakota","28.193","33.877","37.507","40.34","42.304","45.136","45.898","54.446","57.337","61.615","66.445","69.507","82.785","90.276","91.773","103.35","105.912","113.338","121.655","129.666","146.964","158.281","177.093","185.444","193.328","208.814","214.235","246.272","263.418","278.004","8.2"
"5","Dental Services (Millions of Dollars)","Region","5","Southeast","","2408.462","2853.921","3089.908","3340.246","3669.349","4093.575","4477.547","4845.028","5310.107","5733.853","6146.142","6540.521","7315.768","7733.075","8304.074","9035.973","9595.572","10461.482","10943.824","11906.989","13115.633","14228.234","15433.969","15874.607","17552.256","18766.259","20102.377","21370.368","22137.331","21982.502","7.9"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Alabama","161.526","188.019","197.837","204.801","235.475","247.934","264.94","299.234","322.268","345.051","368.002","396.299","441.359","467.376","502.384","533.345","563.598","606.366","634.544","689.568","737.264","788.072","864.782","958.279","955.664","1022.968","1080.178","1138.212","1187.419","1183.226","7.1"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Arkansas","83.947","98.77","106.202","114.776","127.196","144.607","150.165","159.407","182.603","182.751","205.526","211.866","236.239","251.68","272.171","311.841","336.295","360.263","361.904","399.172","445.047","476.991","511.012","549.091","579.545","625.085","645.048","706.624","737.582","754.114","7.9"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Florida","588.3","707.712","775.88","862.984","964.011","1131.266","1246.572","1277.98","1412.808","1545.854","1682.201","1788.157","1973.636","2082.521","2203.693","2388.466","2592.99","2771.705","2883.958","3058.588","3280.361","3518.862","3872.365","3801.742","4562.207","4802.399","5160.921","5426.174","5440.831","5235.322","7.8"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Georgia","269.796","318.59","343.018","383.641","425.767","473.055","522.103","581.987","674.529","717.676","750.187","778.456","880.679","926.992","1008.422","1101.188","1163.072","1271.338","1384.596","1520.807","1711.126","1877.256","2051.254","2139.347","2271.426","2525.356","2694.327","2849.623","2931.101","2876.197","8.5"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Kentucky","128.547","152.036","162.691","172.613","180.52","194.421","205.487","229.257","242.127","264.177","280.295","311.126","353.381","364.106","389.682","424.196","449.255","496.708","511.162","551.982","608.684","672.593","745.481","754.229","850.68","859.483","930.234","992.707","1022.416","1032.806","7.4"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Louisiana","178.906","215.902","237.813","257.634","265.497","268.65","285.758","304.586","313.122","324.915","356.679","380.527","426.496","454.902","497.314","542.62","592.222","665.31","671.931","718.952","723.852","758.067","784.537","799.673","869.709","894.135","981.048","1052.976","1110.499","1120.167","6.5"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Mississippi","80.128","96.229","103.564","106.688","117.732","119.399","124.377","150.736","153.375","162.15","172.946","182.167","206.488","219.202","241.507","259.667","269.92","300.259","317.576","351.92","377.689","420.287","444.043","474.9","472.64","511.759","559.185","586.96","608.708","618.876","7.3"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","North Carolina","260.72","306.595","320.716","340.427","371.181","428.439","469.123","512.968","564.815","616.681","662.58","702.255","793.247","838.245","933.757","1028.306","1088.575","1213.05","1291.371","1451.814","1581.647","1848.397","1943","2019.369","2231.365","2403.772","2615.37","2818.318","2971.736","3000.132","8.8"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","South Carolina","114.269","134.581","148.851","165.816","190.039","208.406","228.471","253.324","273.329","298.832","319.369","347.216","379.866","390.864","423.311","467.426","485.339","550.435","587.868","626.267","744.897","801.284","864.832","880.185","960.66","1037.627","1099.356","1154.888","1245.034","1240.769","8.6"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Tennessee","207.718","241.53","260.225","271.722","297.735","315.074","368.738","406.679","426.659","464.258","502.461","526.289","596.453","636.498","693.029","744.395","770.243","842.664","886.688","981.251","1056.994","1164.104","1251.082","1327.45","1415.204","1505.03","1554.613","1671.895","1708.64","1735.94","7.6"
"5","Dental Services (Millions of Dollars)","State","5","Southeast","Virginia","267.19","315.556","346.299","368.293","402.332","463.76","501.329","555.31","625.016","684.171","717.134","781.993","846.5","910.662","966.01","1042.531","1096.86","1175.976","1188.613","1326.666","1607.194","1625.662","1805.912","1872.264","2050.453","2230.716","2423.809","2596.994","2769.837","2773.466","8.4"
